sample_id	biological_id	source_biological_id	population	era	library_id	read_group	sequencing_run	source_id	source_r1	source_r2	symlink_r1	symlink_r2
OchCBur058_Ex1-7D-lcwgs-1_RG-OchCBur058-LH00516-290-22M5VHLT4-L4-7D-B1	OchCBur058	Och-CBur_058	CBur	modern	Ex1-7D-lcwgs-1	RG-OchCBur058-LH00516-290-22M5VHLT4-L4-7D-B1	4th	Och-CBur_058_Ex1-7D-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_058_Ex1-7D-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_058_Ex1-7D-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur058_Ex1-7D-lcwgs-1_RG-OchCBur058-LH00516-290-22M5VHLT4-L4-7D-B1_R1.fastq.gz	data/symlinks/OchCBur058_Ex1-7D-lcwgs-1_RG-OchCBur058-LH00516-290-22M5VHLT4-L4-7D-B1_R2.fastq.gz
OchCBur059_Ex1-8B-lcwgs-1_RG-OchCBur059-LH00516-290-22M5VHLT4-L4-8B-B1	OchCBur059	Och-CBur_059	CBur	modern	Ex1-8B-lcwgs-1	RG-OchCBur059-LH00516-290-22M5VHLT4-L4-8B-B1	4th	Och-CBur_059_Ex1-8B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_059_Ex1-8B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_059_Ex1-8B-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur059_Ex1-8B-lcwgs-1_RG-OchCBur059-LH00516-290-22M5VHLT4-L4-8B-B1_R1.fastq.gz	data/symlinks/OchCBur059_Ex1-8B-lcwgs-1_RG-OchCBur059-LH00516-290-22M5VHLT4-L4-8B-B1_R2.fastq.gz
OchCBur060_Ex1-8F-lcwgs-1_RG-OchCBur060-LH00516-290-22M5VHLT4-L4-8F-B1	OchCBur060	Och-CBur_060	CBur	modern	Ex1-8F-lcwgs-1	RG-OchCBur060-LH00516-290-22M5VHLT4-L4-8F-B1	4th	Och-CBur_060_Ex1-8F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_060_Ex1-8F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_060_Ex1-8F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur060_Ex1-8F-lcwgs-1_RG-OchCBur060-LH00516-290-22M5VHLT4-L4-8F-B1_R1.fastq.gz	data/symlinks/OchCBur060_Ex1-8F-lcwgs-1_RG-OchCBur060-LH00516-290-22M5VHLT4-L4-8F-B1_R2.fastq.gz
OchCBur061_Ex1-1E-lcwgs-1_RG-OchCBur061-LH00516-290-22M5VHLT4-L4-1E-B1	OchCBur061	Och-CBur_061	CBur	modern	Ex1-1E-lcwgs-1	RG-OchCBur061-LH00516-290-22M5VHLT4-L4-1E-B1	4th	Och-CBur_061_Ex1-1E-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_061_Ex1-1E-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_061_Ex1-1E-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur061_Ex1-1E-lcwgs-1_RG-OchCBur061-LH00516-290-22M5VHLT4-L4-1E-B1_R1.fastq.gz	data/symlinks/OchCBur061_Ex1-1E-lcwgs-1_RG-OchCBur061-LH00516-290-22M5VHLT4-L4-1E-B1_R2.fastq.gz
OchCBur062_Ex1-2B-lcwgs-1_RG-OchCBur062-LH00516-290-22M5VHLT4-L4-2B-B1	OchCBur062	Och-CBur_062	CBur	modern	Ex1-2B-lcwgs-1	RG-OchCBur062-LH00516-290-22M5VHLT4-L4-2B-B1	4th	Och-CBur_062_Ex1-2B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_062_Ex1-2B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_062_Ex1-2B-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur062_Ex1-2B-lcwgs-1_RG-OchCBur062-LH00516-290-22M5VHLT4-L4-2B-B1_R1.fastq.gz	data/symlinks/OchCBur062_Ex1-2B-lcwgs-1_RG-OchCBur062-LH00516-290-22M5VHLT4-L4-2B-B1_R2.fastq.gz
OchCBur063_Ex1-2G-lcwgs-1_RG-OchCBur063-LH00516-290-22M5VHLT4-L4-2G-B1	OchCBur063	Och-CBur_063	CBur	modern	Ex1-2G-lcwgs-1	RG-OchCBur063-LH00516-290-22M5VHLT4-L4-2G-B1	4th	Och-CBur_063_Ex1-2G-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_063_Ex1-2G-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_063_Ex1-2G-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur063_Ex1-2G-lcwgs-1_RG-OchCBur063-LH00516-290-22M5VHLT4-L4-2G-B1_R1.fastq.gz	data/symlinks/OchCBur063_Ex1-2G-lcwgs-1_RG-OchCBur063-LH00516-290-22M5VHLT4-L4-2G-B1_R2.fastq.gz
OchCBur064_Ex1-3E-lcwgs-1_RG-OchCBur064-LH00516-290-22M5VHLT4-L4-3E-B1	OchCBur064	Och-CBur_064	CBur	modern	Ex1-3E-lcwgs-1	RG-OchCBur064-LH00516-290-22M5VHLT4-L4-3E-B1	4th	Och-CBur_064_Ex1-3E-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_064_Ex1-3E-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_064_Ex1-3E-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur064_Ex1-3E-lcwgs-1_RG-OchCBur064-LH00516-290-22M5VHLT4-L4-3E-B1_R1.fastq.gz	data/symlinks/OchCBur064_Ex1-3E-lcwgs-1_RG-OchCBur064-LH00516-290-22M5VHLT4-L4-3E-B1_R2.fastq.gz
OchCBur065_Ex1-4D-lcwgs-1_RG-OchCBur065-LH00516-290-22M5VHLT4-L4-4D-B1	OchCBur065	Och-CBur_065	CBur	modern	Ex1-4D-lcwgs-1	RG-OchCBur065-LH00516-290-22M5VHLT4-L4-4D-B1	4th	Och-CBur_065_Ex1-4D-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_065_Ex1-4D-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_065_Ex1-4D-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur065_Ex1-4D-lcwgs-1_RG-OchCBur065-LH00516-290-22M5VHLT4-L4-4D-B1_R1.fastq.gz	data/symlinks/OchCBur065_Ex1-4D-lcwgs-1_RG-OchCBur065-LH00516-290-22M5VHLT4-L4-4D-B1_R2.fastq.gz
OchCBur069_Ex1-7A-lcwgs-1_RG-OchCBur069-LH00516-290-22M5VHLT4-L4-7A-B1	OchCBur069	Och-CBur_069	CBur	modern	Ex1-7A-lcwgs-1	RG-OchCBur069-LH00516-290-22M5VHLT4-L4-7A-B1	4th	Och-CBur_069_Ex1-7A-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_069_Ex1-7A-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_069_Ex1-7A-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur069_Ex1-7A-lcwgs-1_RG-OchCBur069-LH00516-290-22M5VHLT4-L4-7A-B1_R1.fastq.gz	data/symlinks/OchCBur069_Ex1-7A-lcwgs-1_RG-OchCBur069-LH00516-290-22M5VHLT4-L4-7A-B1_R2.fastq.gz
OchCBur070_Ex1-7E-lcwgs-1_RG-OchCBur070-LH00516-290-22M5VHLT4-L4-7E-B1	OchCBur070	Och-CBur_070	CBur	modern	Ex1-7E-lcwgs-1	RG-OchCBur070-LH00516-290-22M5VHLT4-L4-7E-B1	4th	Och-CBur_070_Ex1-7E-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_070_Ex1-7E-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_070_Ex1-7E-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur070_Ex1-7E-lcwgs-1_RG-OchCBur070-LH00516-290-22M5VHLT4-L4-7E-B1_R1.fastq.gz	data/symlinks/OchCBur070_Ex1-7E-lcwgs-1_RG-OchCBur070-LH00516-290-22M5VHLT4-L4-7E-B1_R2.fastq.gz
OchCBur072_Ex1-8G-lcwgs-1_RG-OchCBur072-LH00516-290-22M5VHLT4-L4-8G-B1	OchCBur072	Och-CBur_072	CBur	modern	Ex1-8G-lcwgs-1	RG-OchCBur072-LH00516-290-22M5VHLT4-L4-8G-B1	4th	Och-CBur_072_Ex1-8G-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_072_Ex1-8G-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_072_Ex1-8G-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur072_Ex1-8G-lcwgs-1_RG-OchCBur072-LH00516-290-22M5VHLT4-L4-8G-B1_R1.fastq.gz	data/symlinks/OchCBur072_Ex1-8G-lcwgs-1_RG-OchCBur072-LH00516-290-22M5VHLT4-L4-8G-B1_R2.fastq.gz
OchCBur073_Ex1-1F-lcwgs-1_RG-OchCBur073-LH00516-290-22M5VHLT4-L4-1F-B1	OchCBur073	Och-CBur_073	CBur	modern	Ex1-1F-lcwgs-1	RG-OchCBur073-LH00516-290-22M5VHLT4-L4-1F-B1	4th	Och-CBur_073_Ex1-1F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_073_Ex1-1F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_073_Ex1-1F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur073_Ex1-1F-lcwgs-1_RG-OchCBur073-LH00516-290-22M5VHLT4-L4-1F-B1_R1.fastq.gz	data/symlinks/OchCBur073_Ex1-1F-lcwgs-1_RG-OchCBur073-LH00516-290-22M5VHLT4-L4-1F-B1_R2.fastq.gz
OchCBur074_Ex1-2C-lcwgs-1_RG-OchCBur074-LH00516-290-22M5VHLT4-L4-2C-B1	OchCBur074	Och-CBur_074	CBur	modern	Ex1-2C-lcwgs-1	RG-OchCBur074-LH00516-290-22M5VHLT4-L4-2C-B1	4th	Och-CBur_074_Ex1-2C-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_074_Ex1-2C-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_074_Ex1-2C-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur074_Ex1-2C-lcwgs-1_RG-OchCBur074-LH00516-290-22M5VHLT4-L4-2C-B1_R1.fastq.gz	data/symlinks/OchCBur074_Ex1-2C-lcwgs-1_RG-OchCBur074-LH00516-290-22M5VHLT4-L4-2C-B1_R2.fastq.gz
OchCBur076_Ex1-3F-lcwgs-1_RG-OchCBur076-LH00516-290-22M5VHLT4-L4-3F-B1	OchCBur076	Och-CBur_076	CBur	modern	Ex1-3F-lcwgs-1	RG-OchCBur076-LH00516-290-22M5VHLT4-L4-3F-B1	4th	Och-CBur_076_Ex1-3F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_076_Ex1-3F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_076_Ex1-3F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur076_Ex1-3F-lcwgs-1_RG-OchCBur076-LH00516-290-22M5VHLT4-L4-3F-B1_R1.fastq.gz	data/symlinks/OchCBur076_Ex1-3F-lcwgs-1_RG-OchCBur076-LH00516-290-22M5VHLT4-L4-3F-B1_R2.fastq.gz
OchCBur079_Ex1-6A-lcwgs-1_RG-OchCBur079-LH00516-290-22M5VHLT4-L4-6A-B1	OchCBur079	Och-CBur_079	CBur	modern	Ex1-6A-lcwgs-1	RG-OchCBur079-LH00516-290-22M5VHLT4-L4-6A-B1	4th	Och-CBur_079_Ex1-6A-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_079_Ex1-6A-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_079_Ex1-6A-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur079_Ex1-6A-lcwgs-1_RG-OchCBur079-LH00516-290-22M5VHLT4-L4-6A-B1_R1.fastq.gz	data/symlinks/OchCBur079_Ex1-6A-lcwgs-1_RG-OchCBur079-LH00516-290-22M5VHLT4-L4-6A-B1_R2.fastq.gz
OchCBur080_Ex1-6E-lcwgs-1_RG-OchCBur080-LH00516-290-22M5VHLT4-L4-6E-B1	OchCBur080	Och-CBur_080	CBur	modern	Ex1-6E-lcwgs-1	RG-OchCBur080-LH00516-290-22M5VHLT4-L4-6E-B1	4th	Och-CBur_080_Ex1-6E-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_080_Ex1-6E-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_080_Ex1-6E-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur080_Ex1-6E-lcwgs-1_RG-OchCBur080-LH00516-290-22M5VHLT4-L4-6E-B1_R1.fastq.gz	data/symlinks/OchCBur080_Ex1-6E-lcwgs-1_RG-OchCBur080-LH00516-290-22M5VHLT4-L4-6E-B1_R2.fastq.gz
OchCBur082_Ex1-7F-lcwgs-1_RG-OchCBur082-LH00516-290-22M5VHLT4-L4-7F-B1	OchCBur082	Och-CBur_082	CBur	modern	Ex1-7F-lcwgs-1	RG-OchCBur082-LH00516-290-22M5VHLT4-L4-7F-B1	4th	Och-CBur_082_Ex1-7F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_082_Ex1-7F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_082_Ex1-7F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur082_Ex1-7F-lcwgs-1_RG-OchCBur082-LH00516-290-22M5VHLT4-L4-7F-B1_R1.fastq.gz	data/symlinks/OchCBur082_Ex1-7F-lcwgs-1_RG-OchCBur082-LH00516-290-22M5VHLT4-L4-7F-B1_R2.fastq.gz
OchCBur084_Ex1-8H-lcwgs-1_RG-OchCBur084-LH00516-290-22M5VHLT4-L4-8H-B1	OchCBur084	Och-CBur_084	CBur	modern	Ex1-8H-lcwgs-1	RG-OchCBur084-LH00516-290-22M5VHLT4-L4-8H-B1	4th	Och-CBur_084_Ex1-8H-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_084_Ex1-8H-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_084_Ex1-8H-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur084_Ex1-8H-lcwgs-1_RG-OchCBur084-LH00516-290-22M5VHLT4-L4-8H-B1_R1.fastq.gz	data/symlinks/OchCBur084_Ex1-8H-lcwgs-1_RG-OchCBur084-LH00516-290-22M5VHLT4-L4-8H-B1_R2.fastq.gz
OchCBur086_Ex1-2D-lcwgs-1_RG-OchCBur086-LH00516-290-22M5VHLT4-L4-2D-B1	OchCBur086	Och-CBur_086	CBur	modern	Ex1-2D-lcwgs-1	RG-OchCBur086-LH00516-290-22M5VHLT4-L4-2D-B1	4th	Och-CBur_086_Ex1-2D-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_086_Ex1-2D-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_086_Ex1-2D-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur086_Ex1-2D-lcwgs-1_RG-OchCBur086-LH00516-290-22M5VHLT4-L4-2D-B1_R1.fastq.gz	data/symlinks/OchCBur086_Ex1-2D-lcwgs-1_RG-OchCBur086-LH00516-290-22M5VHLT4-L4-2D-B1_R2.fastq.gz
OchCBur087_Ex1-2H-lcwgs-1_RG-OchCBur087-LH00516-290-22M5VHLT4-L4-2H-B1	OchCBur087	Och-CBur_087	CBur	modern	Ex1-2H-lcwgs-1	RG-OchCBur087-LH00516-290-22M5VHLT4-L4-2H-B1	4th	Och-CBur_087_Ex1-2H-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_087_Ex1-2H-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_087_Ex1-2H-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur087_Ex1-2H-lcwgs-1_RG-OchCBur087-LH00516-290-22M5VHLT4-L4-2H-B1_R1.fastq.gz	data/symlinks/OchCBur087_Ex1-2H-lcwgs-1_RG-OchCBur087-LH00516-290-22M5VHLT4-L4-2H-B1_R2.fastq.gz
OchCBur088_Ex1-3G-lcwgs-1_RG-OchCBur088-LH00516-290-22M5VHLT4-L4-3G-B1	OchCBur088	Och-CBur_088	CBur	modern	Ex1-3G-lcwgs-1	RG-OchCBur088-LH00516-290-22M5VHLT4-L4-3G-B1	4th	Och-CBur_088_Ex1-3G-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_088_Ex1-3G-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_088_Ex1-3G-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur088_Ex1-3G-lcwgs-1_RG-OchCBur088-LH00516-290-22M5VHLT4-L4-3G-B1_R1.fastq.gz	data/symlinks/OchCBur088_Ex1-3G-lcwgs-1_RG-OchCBur088-LH00516-290-22M5VHLT4-L4-3G-B1_R2.fastq.gz
OchCBur089_Ex1-4F-lcwgs-1_RG-OchCBur089-LH00516-290-22M5VHLT4-L4-4F-B1	OchCBur089	Och-CBur_089	CBur	modern	Ex1-4F-lcwgs-1	RG-OchCBur089-LH00516-290-22M5VHLT4-L4-4F-B1	4th	Och-CBur_089_Ex1-4F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_089_Ex1-4F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CBur_089_Ex1-4F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCBur089_Ex1-4F-lcwgs-1_RG-OchCBur089-LH00516-290-22M5VHLT4-L4-4F-B1_R1.fastq.gz	data/symlinks/OchCBur089_Ex1-4F-lcwgs-1_RG-OchCBur089-LH00516-290-22M5VHLT4-L4-4F-B1_R2.fastq.gz
OchCCat001_Ex1-1A-lcwgs-1_RG-OchCCat001-LH00516-290-22M5VHLT4-L4-1A-B1	OchCCat001	Och-CCat_001	CCat	modern	Ex1-1A-lcwgs-1	RG-OchCCat001-LH00516-290-22M5VHLT4-L4-1A-B1	4th	Och-CCat_001-Ex1-1A-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_001-Ex1-1A-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_001-Ex1-1A-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat001_Ex1-1A-lcwgs-1_RG-OchCCat001-LH00516-290-22M5VHLT4-L4-1A-B1_R1.fastq.gz	data/symlinks/OchCCat001_Ex1-1A-lcwgs-1_RG-OchCCat001-LH00516-290-22M5VHLT4-L4-1A-B1_R2.fastq.gz
OchCCat002_Ex1-1B-lcwgs-1_RG-OchCCat002-LH00516-290-22M5VHLT4-L4-1B-B1	OchCCat002	Och-CCat_002	CCat	modern	Ex1-1B-lcwgs-1	RG-OchCCat002-LH00516-290-22M5VHLT4-L4-1B-B1	4th	Och-CCat_002-Ex1-1B-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_002-Ex1-1B-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_002-Ex1-1B-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat002_Ex1-1B-lcwgs-1_RG-OchCCat002-LH00516-290-22M5VHLT4-L4-1B-B1_R1.fastq.gz	data/symlinks/OchCCat002_Ex1-1B-lcwgs-1_RG-OchCCat002-LH00516-290-22M5VHLT4-L4-1B-B1_R2.fastq.gz
OchCCat003_Ex1-1C-lcwgs-1_RG-OchCCat003-LH00516-290-22M5VHLT4-L4-1C-B1	OchCCat003	Och-CCat_003	CCat	modern	Ex1-1C-lcwgs-1	RG-OchCCat003-LH00516-290-22M5VHLT4-L4-1C-B1	4th	Och-CCat_003-Ex1-1C-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_003-Ex1-1C-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_003-Ex1-1C-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat003_Ex1-1C-lcwgs-1_RG-OchCCat003-LH00516-290-22M5VHLT4-L4-1C-B1_R1.fastq.gz	data/symlinks/OchCCat003_Ex1-1C-lcwgs-1_RG-OchCCat003-LH00516-290-22M5VHLT4-L4-1C-B1_R2.fastq.gz
OchCCat004_Ex1-1D-lcwgs-1_RG-OchCCat004-LH00516-290-22M5VHLT4-L4-1D-B1	OchCCat004	Och-CCat_004	CCat	modern	Ex1-1D-lcwgs-1	RG-OchCCat004-LH00516-290-22M5VHLT4-L4-1D-B1	4th	Och-CCat_004-Ex1-1D-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_004-Ex1-1D-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_004-Ex1-1D-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat004_Ex1-1D-lcwgs-1_RG-OchCCat004-LH00516-290-22M5VHLT4-L4-1D-B1_R1.fastq.gz	data/symlinks/OchCCat004_Ex1-1D-lcwgs-1_RG-OchCCat004-LH00516-290-22M5VHLT4-L4-1D-B1_R2.fastq.gz
OchCCat005_Ex1-1E-lcwgs-1_RG-OchCCat005-LH00516-290-22M5VHLT4-L4-1E-B1	OchCCat005	Och-CCat_005	CCat	modern	Ex1-1E-lcwgs-1	RG-OchCCat005-LH00516-290-22M5VHLT4-L4-1E-B1	4th	Och-CCat_005-Ex1-1E-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_005-Ex1-1E-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_005-Ex1-1E-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat005_Ex1-1E-lcwgs-1_RG-OchCCat005-LH00516-290-22M5VHLT4-L4-1E-B1_R1.fastq.gz	data/symlinks/OchCCat005_Ex1-1E-lcwgs-1_RG-OchCCat005-LH00516-290-22M5VHLT4-L4-1E-B1_R2.fastq.gz
OchCCat006_Ex1-1F-lcwgs-1_RG-OchCCat006-LH00516-290-22M5VHLT4-L4-1F-B1	OchCCat006	Och-CCat_006	CCat	modern	Ex1-1F-lcwgs-1	RG-OchCCat006-LH00516-290-22M5VHLT4-L4-1F-B1	4th	Och-CCat_006-Ex1-1F-lcwgs-1-2	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_006-Ex1-1F-lcwgs-1-2.1.fq.gz	/archive/carpenterlab/pire/pire_ostorhinchus_chrysopomus_lcwgs/4th_sequencing_run/fq_raw/Och-CCat_006-Ex1-1F-lcwgs-1-2.2.fq.gz	data/symlinks/OchCCat006_Ex1-1F-lcwgs-1_RG-OchCCat006-LH00516-290-22M5VHLT4-L4-1F-B1_R1.fastq.gz	data/symlinks/OchCCat006_Ex1-1F-lcwgs-1_RG-OchCCat006-LH00516-290-22M5VHLT4-L4-1F-B1_R2.fastq.gz
